# X_0;X_1;X_2;X_3;X_4;R_0;R_1;R_2;R_3;S_0;S_1;S_2;S_3;G_0;G_1;G_2;G_3;I_0;I_1;I_2;I_3
5.17783;1.18706;26909.26690;629431.91357;223971538.25047;10.54569;308.61292;0.01800;1018.61563;16.42312;31.82445;0.00298;190.94668;5.87743;-276.78847;-0.01502;-827.66895;1.00000;0.00000;0.00000;0.00000
5.21605;0.46202;34830.48880;647676.66053;243854695.68184;10.88399;385.27516;0.01800;1259.52331;14.65097;28.39039;0.00254;170.34233;3.76697;-356.88477;-0.01546;-1089.18097;1.00000;0.00000;0.00000;0.00000
3.91901;0.72118;36427.54110;576066.30108;236153271.86654;9.69743;399.95010;0.01800;1293.10531;11.97292;23.20092;0.00192;139.20551;2.27549;-376.74919;-0.01608;-1153.89980;1.00000;0.00000;0.00000;0.00000
4.14664;0.91154;32738.46754;575874.65247;256528664.20308;9.68346;365.65532;0.01800;1218.84301;13.05146;25.29089;0.00216;151.74536;3.36799;-340.36442;-0.01584;-1067.09765;1.00000;0.00000;0.00000;0.00000
5.17307;0.39585;24172.69050;645595.76338;257667678.75467;10.79401;280.62875;0.01800;987.31181;14.36932;27.84462;0.00301;167.06775;3.57531;-252.78412;-0.01499;-820.24406;1.00000;0.00000;0.00000;0.00000
4.63183;0.70715;33069.72995;671882.43307;266035242.81851;11.27861;368.79202;0.01800;1240.02177;13.77600;26.69490;0.00236;160.16940;2.49739;-342.09712;-0.01564;-1079.85237;1.00000;0.00000;0.00000;0.00000
5.12410;0.89712;32724.23970;629327.23102;230405481.21104;10.57143;365.52034;0.01800;1185.01834;15.53636;30.10610;0.00264;180.63660;4.96493;-335.41424;-0.01536;-1004.38174;1.00000;0.00000;0.00000;0.00000
5.11427;0.71916;27440.73377;569908.47967;243397257.63216;9.56411;313.95840;0.01800;1057.93645;15.05182;29.16715;0.00284;175.00292;5.48770;-284.79125;-0.01516;-882.93353;1.00000;0.00000;0.00000;0.00000
5.23803;0.56531;33951.18064;604618.19085;242537623.11506;10.16541;377.08346;0.01800;1233.92027;14.97417;29.01669;0.00259;174.10016;4.80876;-348.06677;-0.01541;-1059.82012;1.00000;0.00000;0.00000;0.00000
5.00769;0.69386;35510.03001;622892.79347;238453871.88657;10.47440;391.55136;0.01800;1271.09377;14.71153;28.50775;0.00245;171.04651;4.23713;-363.04361;-0.01555;-1100.04727;1.00000;0.00000;0.00000;0.00000
6.04461;1.33354;33592.23599;602785.80095;244413714.90053;10.13374;373.71666;0.01800;1226.55837;19.03761;36.89075;0.00311;221.34448;8.90387;-336.82591;-0.01489;-1005.21389;1.00000;0.00000;0.00000;0.00000
5.36227;0.96240;26631.55093;581985.54275;243985386.00791;9.76016;305.80811;0.01800;1036.67948;16.31933;31.62332;0.00306;189.73991;6.55917;-274.18479;-0.01494;-846.93957;1.00000;0.00000;0.00000;0.00000
5.53227;1.48781;36433.40368;571418.49003;246328905.61445;9.61997;400.00349;0.01800;1306.28958;18.11370;35.10042;0.00277;210.60249;8.49372;-364.90307;-0.01523;-1095.68709;1.00000;0.00000;0.00000;0.00000
4.52713;1.23914;39029.81795;601402.25785;240915805.46708;10.12650;423.30004;0.01800;1369.98328;14.87852;28.83134;0.00219;172.98802;4.75202;-394.46871;-0.01581;-1196.99526;1.00000;0.00000;0.00000;0.00000
4.93430;1.44580;17679.82432;573717.13060;249896034.27632;9.55763;211.15219;0.01800;800.75815;16.46236;31.90048;0.00357;191.40290;6.90473;-179.25170;-0.01443;-609.35525;1.00000;0.00000;0.00000;0.00000
5.29372;0.86561;34694.93421;590949.82205;235531053.97131;9.94042;384.01751;0.01800;1245.18196;15.89273;30.79667;0.00264;184.78000;5.95232;-353.22084;-0.01536;-1060.40196;1.00000;0.00000;0.00000;0.00000
4.71334;0.88589;29506.55350;599404.58270;246469789.92597;10.06197;334.46053;0.01800;1118.05959;14.44753;27.99618;0.00256;167.97706;4.38556;-306.46436;-0.01544;-950.08253;1.00000;0.00000;0.00000;0.00000
4.59841;0.60168;24588.54825;620995.94776;273272753.08448;10.39219;284.93091;0.01800;1018.59764;13.41763;26.00046;0.00269;156.00276;3.02545;-258.93045;-0.01531;-862.59487;1.00000;0.00000;0.00000;0.00000
5.52734;0.73683;29271.07205;615157.41801;232278625.22199;10.32188;332.14567;0.01800;1093.48980;16.16323;31.32084;0.00297;187.92502;5.84136;-300.82483;-0.01503;-905.56478;1.00000;0.00000;0.00000;0.00000
4.98481;1.15450;24452.37049;628804.80966;224578277.71790;10.51983;283.52408;0.01800;952.56467;15.84105;30.69651;0.00301;184.17906;5.32122;-252.82757;-0.01499;-768.38562;1.00000;0.00000;0.00000;0.00000
4.24270;1.70100;30610.40207;645649.70759;253344540.25670;10.83300;345.23576;0.01800;1156.88395;15.33634;29.71850;0.00240;178.31099;4.50335;-315.51726;-0.01560;-978.57295;1.00000;0.00000;0.00000;0.00000
5.09433;1.77162;31670.89580;620654.76961;253423174.15059;10.42337;355.46978;0.01800;1185.83003;17.71600;34.32976;0.00279;205.97858;7.29263;-321.14002;-0.01521;-979.85145;1.00000;0.00000;0.00000;0.00000
4.54217;0.27080;32287.66343;573396.75077;238720163.66582;9.64078;361.36856;0.01800;1183.78625;12.41874;24.06483;0.00227;144.38896;2.77796;-337.30373;-0.01573;-1039.39730;1.00000;0.00000;0.00000;0.00000
4.60567;0.59490;31800.96056;621548.07301;242611039.49499;10.43871;356.71698;0.01800;1175.52826;13.41886;26.00284;0.00237;156.01702;2.98015;-330.71414;-0.01563;-1019.51124;1.00000;0.00000;0.00000;0.00000
5.16416;0.89104;33396.14447;607695.77306;254526042.72080;10.21467;371.87178;0.01800;1234.16846;15.62406;30.27604;0.00263;181.65623;5.40939;-341.59574;-0.01537;-1052.51223;1.00000;0.00000;0.00000;0.00000
3.72662;1.13209;29444.01848;595356.55003;246043756.24319;9.99461;333.84635;0.01800;1115.81331;12.53678;24.29355;0.00210;145.76130;2.54217;-309.55280;-0.01590;-970.05201;1.00000;0.00000;0.00000;0.00000
4.56065;0.67974;17896.08869;580369.46562;243844489.79499;9.66858;213.53609;0.01800;798.89456;13.52163;26.20199;0.00315;157.21191;3.85305;-187.33411;-0.01485;-641.68265;1.00000;0.00000;0.00000;0.00000
5.30591;0.37189;31158.19226;621702.40719;237613944.58261;10.43864;350.53651;0.01800;1151.64868;14.65025;28.38900;0.00271;170.33400;4.21161;-322.14751;-0.01529;-981.31468;1.00000;0.00000;0.00000;0.00000
4.88147;0.68475;28717.50907;600657.97434;245650556.65172;10.07922;326.68149;0.01800;1095.54896;14.36234;27.83109;0.00265;166.98655;4.28312;-298.85040;-0.01535;-928.56241;1.00000;0.00000;0.00000;0.00000
3.96025;0.59473;39068.08581;625339.78602;235049312.90562;10.52564;423.63822;0.01800;1363.51505;11.75307;22.77490;0.00185;136.64942;1.22744;-400.86332;-0.01615;-1226.86563;1.00000;0.00000;0.00000;0.00000
4.70081;0.65664;32031.99758;588423.48928;247448971.73958;9.88966;358.92811;0.01800;1188.00502;13.82367;26.78726;0.00242;160.72358;3.93401;-332.14085;-0.01558;-1027.28143;1.00000;0.00000;0.00000;0.00000
3.65046;0.62370;31249.76586;623908.24101;241998468.49778;10.47559;351.41962;0.01800;1159.75167;11.02848;21.37080;0.00192;128.22481;0.55289;-330.04882;-0.01608;-1031.52686;1.00000;0.00000;0.00000;0.00000
4.15375;0.48585;31308.85942;616460.55898;242062148.75373;10.35233;351.98904;0.01800;1161.44053;11.97142;23.19802;0.00215;139.18811;1.61909;-328.79102;-0.01585;-1022.25241;1.00000;0.00000;0.00000;0.00000
5.30258;0.41404;26188.16428;617063.40149;245159500.91357;10.33735;301.31366;0.01800;1026.12223;14.75041;28.58310;0.00296;171.49860;4.41306;-272.73056;-0.01504;-854.62363;1.00000;0.00000;0.00000;0.00000
5.69237;0.62362;27360.74879;626346.07013;246384527.83554;10.49727;313.15577;0.01800;1059.58456;16.29695;31.57995;0.00314;189.47972;5.79968;-281.57582;-0.01486;-870.10485;1.00000;0.00000;0.00000;0.00000
4.53017;0.68881;25311.33808;613624.03847;237613912.76937;10.27535;292.36607;0.01800;992.61420;13.46636;26.09489;0.00263;156.56934;3.19102;-266.27118;-0.01537;-836.04487;1.00000;0.00000;0.00000;0.00000
5.64376;0.13135;31750.03374;627939.46562;238056766.29583;10.54452;356.22885;0.01800;1168.31358;14.90134;28.87555;0.00282;173.25330;4.35682;-327.35330;-0.01518;-995.06027;1.00000;0.00000;0.00000;0.00000
5.52719;0.49067;29745.51440;607351.87125;251110421.06840;10.19472;336.80378;0.01800;1130.49933;15.52770;30.08931;0.00291;180.53584;5.33298;-306.71447;-0.01509;-949.96349;1.00000;0.00000;0.00000;0.00000
5.20260;0.73414;29987.22075;587055.80507;257467694.60490;9.85923;339.16797;0.01800;1145.21105;15.31837;29.68368;0.00277;178.10207;5.45915;-309.48429;-0.01523;-967.10898;1.00000;0.00000;0.00000;0.00000
4.94967;0.71959;28801.92330;622472.70120;244107094.32836;10.44072;327.51677;0.01800;1095.86939;14.62821;28.34629;0.00269;170.07774;4.18749;-299.17048;-0.01531;-925.79165;1.00000;0.00000;0.00000;0.00000
4.52026;0.39519;25819.48842;586868.55260;243557181.23973;9.83665;297.56113;0.01800;1014.04328;12.68319;24.57726;0.00255;147.46357;2.84654;-272.98387;-0.01545;-866.57971;1.00000;0.00000;0.00000;0.00000
5.30889;0.42507;27866.09217;602536.64718;257388611.24958;10.10627;318.21572;0.01800;1087.41513;14.79515;28.66980;0.00288;172.01877;4.68888;-289.54593;-0.01512;-915.39636;1.00000;0.00000;0.00000;0.00000
4.55752;0.66570;36608.94643;591882.29515;245345785.76146;9.96148;401.60041;0.01800;1309.80595;13.47731;26.11611;0.00220;156.69664;3.51583;-375.48430;-0.01580;-1153.10931;1.00000;0.00000;0.00000;0.00000
4.71074;1.17744;29625.97484;540897.74785;247976941.35868;9.09153;335.63231;0.01800;1123.23700;15.19310;29.44093;0.00260;176.64556;6.10157;-306.19138;-0.01540;-946.59144;1.00000;0.00000;0.00000;0.00000
3.99006;1.03583;28210.02798;581001.34039;247953069.48573;9.75133;321.64450;0.01800;1084.69269;12.96816;25.12948;0.00226;150.77687;3.21683;-296.51502;-0.01574;-933.91582;1.00000;0.00000;0.00000;0.00000
5.76619;0.72819;30757.78180;638983.44763;243677655.83017;10.72328;346.66493;0.01800;1148.51906;16.75725;32.47191;0.00302;194.83144;6.03397;-314.19302;-0.01498;-953.68763;1.00000;0.00000;0.00000;0.00000
6.39635;1.04350;31282.08112;624226.00166;236457994.97332;10.48100;351.73105;0.01800;1153.53884;19.19681;37.19925;0.00335;223.19547;8.71581;-314.53181;-0.01465;-930.34337;1.00000;0.00000;0.00000;0.00000
4.64486;0.96827;30041.37785;601125.59249;236727773.11391;10.09279;339.69687;0.01800;1120.13703;14.48338;28.06565;0.00252;168.39390;4.39060;-311.63122;-0.01548;-951.74313;1.00000;0.00000;0.00000;0.00000
3.94374;1.52653;28900.08867;588365.53730;243815149.43902;9.87639;328.48720;0.01800;1098.16580;14.11476;27.35133;0.00229;164.10799;4.23836;-301.13587;-0.01571;-934.05781;1.00000;0.00000;0.00000;0.00000
4.86544;1.76946;28847.10940;611031.28566;235775483.89539;10.25158;327.96359;0.01800;1086.43400;17.11983;33.17450;0.00281;199.04702;6.86825;-294.78908;-0.01519;-887.38697;1.00000;0.00000;0.00000;0.00000
4.07686;0.68464;34189.51942;657304.39554;233567548.07112;11.04143;379.31170;0.01800;1228.92139;12.28596;23.80753;0.00205;142.84515;1.24453;-355.50417;-0.01595;-1086.07624;1.00000;0.00000;0.00000;0.00000
4.10563;0.96686;26773.60940;599160.64554;257643917.93939;10.04489;307.24383;0.01800;1058.02639;13.08838;25.36245;0.00238;152.17468;3.04350;-281.88138;-0.01562;-905.85171;1.00000;0.00000;0.00000;0.00000
4.74597;0.66832;24840.97925;617625.17216;242591133.85232;10.33832;287.53371;0.01800;986.19129;13.97033;27.07147;0.00277;162.42881;3.63201;-260.46224;-0.01523;-823.76248;1.00000;0.00000;0.00000;0.00000
4.88266;0.55757;24561.60745;654168.40606;253369413.73128;10.93785;284.65274;0.01800;992.38857;14.03726;27.20117;0.00285;163.20701;3.09942;-257.45158;-0.01515;-829.18157;1.00000;0.00000;0.00000;0.00000
4.48892;0.57299;25487.08307;639268.69721;244387594.09685;10.69914;294.16580;0.01800;1006.06478;13.06107;25.30953;0.00258;151.85715;2.36193;-268.85627;-0.01542;-854.20763;1.00000;0.00000;0.00000;0.00000
5.38953;0.85085;32519.14385;585426.03038;233877663.35055;9.84154;363.57235;0.01800;1183.88412;16.10185;31.20189;0.00277;187.21133;6.26031;-332.37046;-0.01523;-996.67279;1.00000;0.00000;0.00000;0.00000
4.69058;0.45973;32110.83771;616187.71290;247102018.98465;10.35099;359.68139;0.01800;1189.70537;13.28918;25.75155;0.00238;154.50931;2.93820;-333.92984;-0.01562;-1035.19606;1.00000;0.00000;0.00000;0.00000
4.86105;1.22916;28815.98843;648612.74986;246325675.96175;10.87306;327.65588;0.01800;1099.09175;15.71439;30.45107;0.00272;182.70641;4.84133;-297.20481;-0.01528;-916.38534;1.00000;0.00000;0.00000;0.00000
4.80601;0.64160;32844.21421;611876.30140;252947953.06952;10.28216;366.65785;0.01800;1217.13601;14.05630;27.23806;0.00244;163.42834;3.77414;-339.41979;-0.01556;-1053.70767;1.00000;0.00000;0.00000;0.00000
5.05168;0.73563;35187.07487;574883.62509;252181194.61047;9.67436;388.57449;0.01800;1279.88037;14.93281;28.93654;0.00249;173.61925;5.25845;-359.63795;-0.01551;-1106.26111;1.00000;0.00000;0.00000;0.00000
4.50385;0.60764;27415.18094;641993.03626;235795075.59287;10.75596;313.70206;0.01800;1047.51062;13.18902;25.55746;0.00250;153.34475;2.43306;-288.14460;-0.01550;-894.16587;1.00000;0.00000;0.00000;0.00000
5.29894;0.45404;25125.17521;599897.98657;237428059.74167;10.04781;290.45620;0.01800;987.31268;14.84423;28.76489;0.00303;172.58931;4.79642;-261.69131;-0.01497;-814.72337;1.00000;0.00000;0.00000;0.00000
4.03589;1.07043;33616.39829;605534.54529;252537285.46153;10.17951;373.94371;0.01800;1237.61376;13.17568;25.53161;0.00210;153.18967;2.99617;-348.41210;-0.01590;-1084.42409;1.00000;0.00000;0.00000;0.00000
4.24390;0.90312;39672.39827;616389.32482;230465245.21636;10.37802;428.95865;0.01800;1374.08475;13.28071;25.73513;0.00200;154.41076;2.90269;-403.22353;-0.01600;-1219.67398;1.00000;0.00000;0.00000;0.00000
2.84972;0.86901;30087.10320;638579.69923;246761914.48001;10.71349;340.14319;0.01800;1134.22446;9.59531;18.59363;0.00159;111.56180;-1.11817;-321.54956;-0.01641;-1022.66266;0.00000;0.00000;0.00000;0.00000
4.10064;0.97003;27786.28063;595620.09643;229014725.86711;9.99143;317.41832;0.01800;1048.92568;13.08369;25.35336;0.00233;152.12014;3.09227;-292.06497;-0.01567;-896.80555;1.00000;0.00000;0.00000;0.00000
4.54556;0.56571;26215.52013;604959.34021;254113842.29172;10.13767;301.59154;0.01800;1038.32787;13.18845;25.55636;0.00257;153.33814;3.05079;-276.03518;-0.01543;-884.98973;1.00000;0.00000;0.00000;0.00000
5.12816;0.62675;32298.36454;550639.81425;236544749.37867;9.26227;361.47056;0.01800;1181.29279;14.84921;28.77455;0.00262;172.64729;5.58695;-332.69601;-0.01538;-1008.64550;1.00000;0.00000;0.00000;0.00000
3.35256;0.85048;22758.04076;607479.38836;246648918.01410;10.15682;265.86068;0.01800;934.72932;10.84498;21.01522;0.00211;126.09131;0.68816;-244.84546;-0.01589;-808.63802;1.00000;0.00000;0.00000;0.00000
5.00015;0.64817;25453.25716;547029.30519;240709541.23697;9.17601;293.81965;0.01800;1000.43681;14.57417;28.24157;0.00288;169.44944;5.39816;-265.57807;-0.01512;-830.98737;1.00000;0.00000;0.00000;0.00000
4.72945;0.28353;32671.00625;643496.28636;227464430.41552;10.80630;365.01515;0.01800;1179.80584;12.93484;25.06490;0.00235;150.38941;2.12853;-339.95025;-0.01565;-1029.41643;1.00000;0.00000;0.00000;0.00000
3.59269;0.96381;27511.09372;574713.30622;247109435.24514;9.64401;314.66390;0.01800;1064.60183;11.75700;22.78251;0.00207;136.69503;2.11298;-291.88140;-0.01593;-927.90679;1.00000;0.00000;0.00000;0.00000
5.50447;0.73767;31381.65541;598118.61787;262028418.77220;10.04827;352.69001;0.01800;1188.97740;16.10641;31.21072;0.00286;187.26430;6.05814;-321.47929;-0.01514;-1001.71310;1.00000;0.00000;0.00000;0.00000
