# X_0;X_1;X_2;X_3;X_4;R_0;R_1;R_2;R_3;S_0;S_1;S_2;S_3;G_0;G_1;G_2;G_3;I_0;I_1;I_2;I_3
5.40828;0.79868;30061.52076;597977.72964;251643444.97443;15.94513;339.89351;0.01800;1139.77697;16.01564;31.03483;0.00288;186.20895;0.07050;-308.85869;-0.01512;-953.56802;1.00000;0.00000;0.00000;0.00000
6.07084;0.71858;22368.79468;593974.09841;227111436.76974;15.73197;261.76109;0.01800;899.13385;17.51854;33.94712;0.00372;203.68271;1.78657;-227.81397;-0.01428;-695.45115;1.00000;0.00000;0.00000;0.00000
6.28724;1.28491;30762.08941;609377.98726;238453471.55289;16.25047;346.70667;0.01800;1141.94928;19.53818;37.86075;0.00336;227.16453;3.28771;-308.84591;-0.01464;-914.78475;1.00000;0.00000;0.00000;0.00000
3.83441;0.96552;27534.83767;599617.50538;256181137.53625;15.95847;314.90187;0.01800;1076.85944;12.38509;23.99961;0.00220;143.99768;-3.57338;-290.90226;-0.01580;-932.86177;0.00000;0.00000;0.00000;0.00000
5.83645;1.24759;20576.27042;656702.22007;248600812.97584;17.29870;242.68096;0.01800;877.88360;18.27873;35.42020;0.00383;212.52121;0.98003;-207.26076;-0.01417;-665.36238;1.00000;0.00000;0.00000;0.00000
5.21188;0.28727;23137.13448;602627.38784;241088948.17941;15.96939;269.83836;0.01800;937.92391;14.18929;27.49577;0.00308;164.97463;-1.78009;-242.34259;-0.01492;-772.94929;0.00000;0.00000;0.00000;0.00000
3.63783;0.44226;26077.87810;597120.07207;238605759.14361;15.87400;300.19258;0.01800;1014.73366;10.52772;20.40043;0.00206;122.40260;-5.34628;-279.79215;-0.01594;-892.33105;0.00000;0.00000;0.00000;0.00000
4.60104;0.30857;24650.64034;660351.51293;246851992.38821;17.48587;285.57175;0.01800;986.46797;12.66812;24.54806;0.00264;147.28835;-4.81775;-261.02369;-0.01536;-839.17962;0.00000;0.00000;0.00000;0.00000
5.14196;0.52758;33648.44026;619123.35862;241745518.05492;16.53382;374.24472;0.01800;1224.67184;14.62895;28.34772;0.00255;170.08634;-1.90488;-345.89699;-0.01545;-1054.58549;0.00000;0.00000;0.00000;0.00000
5.49398;0.26570;33227.38145;601405.05734;249651943.64205;16.06551;370.28085;0.01800;1223.33926;14.86152;28.79839;0.00270;172.79037;-1.20399;-341.48245;-0.01530;-1050.54889;0.00000;0.00000;0.00000;0.00000
5.03316;0.71311;29947.90050;635109.10196;221892575.76647;16.91278;338.78378;0.01800;1098.60539;14.82691;28.73133;0.00268;172.38795;-2.08587;-310.05245;-0.01532;-926.21744;0.00000;0.00000;0.00000;0.00000
5.95462;0.73747;28111.57660;595434.37586;245233527.40508;15.85667;320.66426;0.01800;1078.53380;17.26739;33.46046;0.00326;200.76275;1.41072;-287.20380;-0.01474;-877.77105;1.00000;0.00000;0.00000;0.00000
4.69478;0.76777;18694.02693;567701.47397;254621060.10290;14.97788;222.29025;0.01800;834.39249;14.09485;27.31276;0.00318;163.87656;-0.88303;-194.97749;-0.01482;-670.51593;0.00000;0.00000;0.00000;0.00000
4.59560;0.84679;29816.01201;639340.52603;243078765.70270;17.02141;337.49395;0.01800;1122.13635;14.04282;27.21194;0.00248;163.27165;-2.97859;-310.28201;-0.01552;-958.86470;0.00000;0.00000;0.00000;0.00000
5.36949;0.57446;27310.18650;616027.29252;248221918.14538;16.38228;312.64805;0.01800;1060.56113;15.33698;29.71973;0.00296;178.31841;-1.04530;-282.92832;-0.01504;-882.24272;0.00000;0.00000;0.00000;0.00000
3.78925;0.80811;35846.27369;612354.82502;268532864.02894;16.37475;394.63933;0.01800;1318.74071;11.86244;22.98683;0.00188;137.92096;-4.51232;-371.65250;-0.01612;-1180.81975;0.00000;0.00000;0.00000;0.00000
4.88754;0.94458;28176.67521;628123.90644;236663228.35209;16.70844;321.31253;0.01800;1069.33450;15.04842;29.16057;0.00272;174.96341;-1.66002;-292.15196;-0.01528;-894.37108;0.00000;0.00000;0.00000;0.00000
4.30524;0.87740;30230.91433;634197.27215;252644028.80563;16.89240;341.54552;0.01800;1145.66523;13.37262;25.91323;0.00232;155.47935;-3.51978;-315.63229;-0.01568;-990.18587;0.00000;0.00000;0.00000;0.00000
5.42870;0.61552;29581.89408;565067.04031;238560449.40385;15.07957;335.19996;0.01800;1109.98489;15.59571;30.22110;0.00289;181.32658;0.51614;-304.97886;-0.01511;-928.65831;1.00000;0.00000;0.00000;0.00000
5.00494;0.61986;34413.68393;625645.48380;230201853.17816;16.71169;381.40209;0.01800;1230.71057;14.51350;28.12400;0.00247;168.74401;-2.19820;-353.27808;-0.01553;-1061.96656;0.00000;0.00000;0.00000;0.00000
5.03049;0.73726;27278.51522;594183.55818;241573610.60100;15.81376;312.32989;0.01800;1051.18984;14.88235;28.83875;0.00281;173.03253;-0.93141;-283.49114;-0.01519;-878.15731;0.00000;0.00000;0.00000;0.00000
4.97937;0.97900;25554.86943;583176.64761;249079455.53943;15.50453;294.85912;0.01800;1013.91415;15.37419;29.79185;0.00292;178.75108;-0.13034;-265.06727;-0.01508;-835.16307;0.00000;0.00000;0.00000;0.00000
5.52382;0.71732;28982.87520;548289.20786;237334732.39018;14.63455;329.30483;0.01800;1092.12266;16.10383;31.20573;0.00298;187.23436;1.46929;-298.09910;-0.01502;-904.88831;1.00000;0.00000;0.00000;0.00000
4.99860;0.40907;29884.77108;601592.85456;247398797.13198;16.03767;338.16662;0.01800;1129.53623;13.95326;27.03838;0.00262;162.23027;-2.08441;-311.12824;-0.01538;-967.30596;0.00000;0.00000;0.00000;0.00000
4.76925;0.57105;27842.91958;605836.15660;255999869.08749;16.12426;317.98427;0.01800;1085.00725;13.77940;26.70148;0.00262;160.20888;-2.34486;-291.28279;-0.01538;-924.79836;0.00000;0.00000;0.00000;0.00000
5.37236;0.40210;26753.25485;640293.48204;251130401.49241;17.00390;307.03824;0.01800;1049.13545;14.89966;28.87230;0.00297;173.23379;-2.10424;-278.16594;-0.01503;-875.90166;0.00000;0.00000;0.00000;0.00000
5.33188;0.93438;25631.28612;645867.15378;248269451.33734;17.12994;295.64014;0.01800;1014.95588;16.16863;31.33129;0.00310;187.98771;-0.96132;-264.30886;-0.01490;-826.96817;0.00000;0.00000;0.00000;0.00000
4.59165;0.98182;23689.01643;569343.58260;235964591.39678;15.11818;275.60264;0.01800;946.37592;14.38105;27.86735;0.00281;167.20412;-0.73713;-247.73528;-0.01519;-779.17180;0.00000;0.00000;0.00000;0.00000
5.60105;0.28391;29569.68499;655852.90198;254169744.79924;17.44803;335.08017;0.01800;1129.63271;15.18479;29.42483;0.00292;176.54897;-2.26323;-305.65534;-0.01508;-953.08373;0.00000;0.00000;0.00000;0.00000
4.49828;0.99289;23931.13910;541889.21200;248135541.51474;14.40943;278.12167;0.01800;968.54048;14.16869;27.45585;0.00274;164.73511;-0.24073;-250.66582;-0.01526;-803.80537;0.00000;0.00000;0.00000;0.00000
4.28827;0.43386;39081.24706;620157.49513;265019883.48496;16.60365;423.75449;0.01800;1402.23537;12.18438;23.61068;0.00198;141.66410;-4.41927;-400.14381;-0.01602;-1260.57127;0.00000;0.00000;0.00000;0.00000
4.34954;0.79895;30309.66232;629369.71894;255205951.81484;16.76743;342.31250;0.01800;1151.08643;13.28448;25.74243;0.00233;154.45461;-3.48295;-316.57007;-0.01567;-996.63183;0.00000;0.00000;0.00000;0.00000
4.98015;0.64460;35966.06540;586402.93168;235973476.01053;15.69306;395.73665;0.01800;1280.32303;14.51338;28.12378;0.00241;168.74268;-1.17968;-367.61287;-0.01559;-1111.58035;0.00000;0.00000;0.00000;0.00000
5.82825;0.56397;28470.07248;629846.15996;242152934.69875;16.75712;324.22887;0.01800;1084.34173;16.49364;31.96110;0.00314;191.76658;-0.26347;-292.26778;-0.01486;-892.57515;0.00000;0.00000;0.00000;0.00000
5.43651;1.22196;29942.74889;621952.32005;255166201.67811;16.56971;338.73343;0.01800;1141.05551;17.18063;33.29233;0.00297;199.75401;0.61093;-305.44110;-0.01503;-941.30150;1.00000;0.00000;0.00000;0.00000
5.47868;0.82066;28465.35517;582666.51088;243400692.07846;15.52781;324.18205;0.01800;1085.81055;16.25399;31.49671;0.00300;188.98024;0.72618;-292.68535;-0.01500;-896.83031;1.00000;0.00000;0.00000;0.00000
4.61572;0.33434;32415.17705;572603.88016;243979311.35259;15.30283;362.58322;0.01800;1193.98633;12.77249;24.75031;0.00232;148.50184;-2.53034;-337.83292;-0.01568;-1045.48449;0.00000;0.00000;0.00000;0.00000
5.36162;0.38748;21501.64945;601760.14749;237390541.11800;15.91500;252.57220;0.01800;888.70476;14.83422;28.74550;0.00330;172.47298;-1.08078;-223.82671;-0.01470;-716.23178;0.00000;0.00000;0.00000;0.00000
5.21951;0.71229;28085.86124;585410.06868;263669793.98415;15.59503;320.40806;0.01800;1101.43276;15.30563;29.65899;0.00287;177.95392;-0.28940;-290.74907;-0.01513;-923.47884;0.00000;0.00000;0.00000;0.00000
3.54140;0.68983;36799.55148;593222.52019;236121606.72875;15.87850;403.33076;0.01800;1303.18346;10.91771;21.15615;0.00173;126.93688;-4.96079;-382.17462;-0.01627;-1176.24658;0.00000;0.00000;0.00000;0.00000
5.23315;0.58382;26278.74011;610807.95236;251630688.51844;16.23220;302.23343;0.01800;1036.86901;15.00934;29.08485;0.00295;174.50908;-1.22286;-273.14859;-0.01505;-862.35993;0.00000;0.00000;0.00000;0.00000
4.71858;0.52505;31196.32204;567664.09641;264550100.40820;15.16270;350.90433;0.01800;1187.16409;13.52997;26.21813;0.00244;157.30881;-1.63273;-324.68619;-0.01556;-1029.85528;0.00000;0.00000;0.00000;0.00000
4.73054;0.92311;24886.58587;621383.60376;249218809.37489;16.48442;288.00326;0.01800;995.91521;14.58793;28.26824;0.00281;169.60947;-1.89649;-259.73502;-0.01519;-826.30574;0.00000;0.00000;0.00000;0.00000
4.26342;1.23208;27832.06785;616087.83504;249347113.01547;16.39086;317.87587;0.01800;1076.19655;14.17987;27.47751;0.00246;164.86505;-2.21099;-290.39836;-0.01554;-911.33150;0.00000;0.00000;0.00000;0.00000
4.80000;0.60999;29030.89954;596451.12866;240234056.97873;15.89394;329.77881;0.01800;1097.14006;13.95924;27.04997;0.00259;162.29981;-1.93471;-302.72884;-0.01541;-934.84025;0.00000;0.00000;0.00000;0.00000
4.85452;0.91929;24637.15471;628209.25075;251101365.53755;16.65655;285.43260;0.01800;991.54036;14.89798;28.86905;0.00289;173.21429;-1.75857;-256.56355;-0.01511;-818.32606;0.00000;0.00000;0.00000;0.00000
4.41386;0.88519;29267.45257;608717.28604;236825913.84459;16.21666;332.11004;0.01800;1099.21188;13.67296;26.49522;0.00242;158.97135;-2.54370;-305.61482;-0.01558;-940.24053;0.00000;0.00000;0.00000;0.00000
5.02895;0.84890;33574.78263;624079.21650;238055962.62563;16.66302;373.55261;0.01800;1217.94572;15.16643;29.38924;0.00255;176.33544;-1.49659;-344.16337;-0.01545;-1041.61028;0.00000;0.00000;0.00000;0.00000
5.41072;0.73419;24051.14157;643745.15270;246521086.07105;17.04653;279.36793;0.01800;969.73804;15.85553;30.72457;0.00321;184.34742;-1.19100;-248.64336;-0.01479;-785.39062;0.00000;0.00000;0.00000;0.00000
4.18180;1.55365;31471.84414;600718.91540;253203547.99426;16.03122;353.55770;0.01800;1180.13470;14.79900;28.67724;0.00232;172.06347;-1.23222;-324.88046;-0.01568;-1008.07124;0.00000;0.00000;0.00000;0.00000
4.27479;0.80210;30187.20999;584015.26473;229870271.50449;15.58139;341.11958;0.01800;1115.32606;13.09974;25.38445;0.00230;152.30670;-2.48165;-315.73512;-0.01570;-963.01936;0.00000;0.00000;0.00000;0.00000
5.29525;1.03390;29370.18684;597591.65506;240422328.87099;15.92752;333.12070;0.01800;1106.60966;16.33090;31.64573;0.00289;189.87439;0.40337;-301.47496;-0.01511;-916.73528;1.00000;0.00000;0.00000;0.00000
5.45353;0.43112;23670.62212;635191.53869;245265470.58480;16.81885;275.41102;0.01800;957.78072;15.18396;29.42321;0.00321;176.53924;-1.63490;-245.98781;-0.01479;-781.24148;0.00000;0.00000;0.00000;0.00000
4.95491;0.92770;23665.04487;587921.28745;227492313.96495;15.59869;275.35291;0.01800;934.87938;15.17870;29.41303;0.00301;176.47819;-0.41999;-245.93988;-0.01499;-758.40119;0.00000;0.00000;0.00000;0.00000
4.12787;0.73804;26798.00719;623490.70604;240898925.73161;16.56886;307.49020;0.01800;1037.25642;12.55534;24.32953;0.00235;145.97716;-4.01352;-283.16067;-0.01565;-891.27926;0.00000;0.00000;0.00000;0.00000
3.82265;0.68748;24532.01506;609253.41083;250483643.05920;16.16481;284.34711;0.01800;987.88987;11.63735;22.55065;0.00227;135.30392;-4.52747;-261.79645;-0.01573;-852.58596;0.00000;0.00000;0.00000;0.00000
5.82842;0.48974;33534.44527;639204.17966;236358735.60491;17.05872;373.17336;0.01800;1214.67609;16.30255;31.59080;0.00288;189.54478;-0.75617;-341.58256;-0.01512;-1025.13131;0.00000;0.00000;0.00000;0.00000
4.17148;0.49334;25720.28133;610352.10306;257008746.72356;16.21209;296.54897;0.01800;1028.56285;12.03650;23.32413;0.00238;139.94475;-4.17559;-273.22485;-0.01562;-888.61809;0.00000;0.00000;0.00000;0.00000
5.24070;0.87776;25770.08835;585857.62192;243591948.44971;15.57717;297.05725;0.01800;1012.74410;15.78728;30.59233;0.00303;183.55396;0.21011;-266.46493;-0.01497;-829.19013;1.00000;0.00000;0.00000;0.00000
4.87986;0.90974;30033.90912;613009.78219;234358711.68611;16.33741;339.62395;0.01800;1116.90148;14.93873;28.94802;0.00263;173.68812;-1.39868;-310.67593;-0.01537;-943.21336;0.00000;0.00000;0.00000;0.00000
5.62279;0.77765;31355.48349;634479.12213;241082044.17241;16.91259;352.43806;0.01800;1161.45417;16.51485;32.00219;0.00292;192.01311;-0.39774;-320.43587;-0.01508;-969.44106;0.00000;0.00000;0.00000;0.00000
5.16756;1.07491;29356.91946;580205.77537;232674821.42268;15.47324;332.99024;0.01800;1096.33198;16.10726;31.21236;0.00283;187.27417;0.63402;-301.77788;-0.01517;-909.05781;1.00000;0.00000;0.00000;0.00000
4.38254;0.55892;27085.06371;584556.74156;231652246.48441;15.56069;310.38430;0.01800;1033.22861;12.75029;24.70728;0.00244;148.24371;-2.81040;-285.67701;-0.01556;-884.98490;0.00000;0.00000;0.00000;0.00000
5.76571;0.94296;29707.64651;568740.37305;264237465.16661;15.17694;336.43284;0.01800;1146.27194;17.31016;33.54333;0.00310;201.25998;2.13322;-302.88951;-0.01490;-945.01196;1.00000;0.00000;0.00000;0.00000
4.34517;1.04444;26412.77510;624129.89148;242638065.09071;16.57975;303.59298;0.01800;1029.00421;13.90663;26.94803;0.00253;161.68816;-2.67312;-276.64496;-0.01547;-867.31605;0.00000;0.00000;0.00000;0.00000
4.37272;1.16059;25484.85301;671157.17105;232531978.10960;17.78017;294.14298;0.01800;990.82893;14.27744;27.66657;0.00261;165.99943;-3.50274;-266.47641;-0.01539;-824.82950;0.00000;0.00000;0.00000;0.00000
6.28439;0.82540;30885.38831;586240.27734;243704907.20037;15.64651;347.90055;0.01800;1152.02484;18.34516;35.54894;0.00329;213.29364;2.69865;-312.35161;-0.01471;-938.73120;1.00000;0.00000;0.00000;0.00000
5.21254;1.39700;32046.79876;655587.18756;249985383.26549;17.47133;359.06958;0.01800;1191.65422;17.05441;33.04774;0.00278;198.28646;-0.41692;-326.02184;-0.01522;-993.36775;0.00000;0.00000;0.00000;0.00000
4.53274;0.59574;26527.97194;584144.03075;224384811.22671;15.54283;304.75997;0.01800;1008.77340;13.23286;25.64240;0.00256;153.85439;-2.30997;-279.11758;-0.01544;-854.91900;0.00000;0.00000;0.00000;0.00000
4.66098;0.35493;29454.41003;558887.92765;240726178.62554;14.91658;333.94844;0.01800;1109.28946;12.94239;25.07953;0.00246;150.47720;-1.97420;-308.86890;-0.01554;-958.81226;0.00000;0.00000;0.00000;0.00000
5.78318;0.62311;23770.78475;623038.92041;249496470.44147;16.50753;276.45402;0.01800;965.92083;16.52995;32.03145;0.00342;192.18870;0.02242;-244.42257;-0.01458;-773.73213;1.00000;0.00000;0.00000;0.00000
4.69950;1.16905;33496.33906;606124.91263;266713432.73481;16.19166;372.81493;0.01800;1252.49362;15.14244;29.34277;0.00244;176.05660;-1.04922;-343.47216;-0.01556;-1076.43702;0.00000;0.00000;0.00000;0.00000
4.83555;0.62886;24427.13433;588701.38853;246128142.77336;15.63115;283.26315;0.01800;979.46208;14.09965;27.32206;0.00284;163.93235;-1.53151;-255.94110;-0.01516;-815.52973;0.00000;0.00000;0.00000;0.00000
5.47314;0.97414;37000.60242;637293.50347;250785496.33022;17.03921;405.15190;0.01800;1327.42182;16.63571;32.23640;0.00265;193.41838;-0.40350;-372.91550;-0.01535;-1134.00344;0.00000;0.00000;0.00000;0.00000
5.03675;0.81483;38178.20886;611862.58253;239962540.15665;16.37897;415.73529;0.01800;1345.59933;15.09864;29.25789;0.00239;175.54733;-1.28033;-386.47740;-0.01561;-1170.05201;0.00000;0.00000;0.00000;0.00000
4.75148;0.88773;24594.29333;588651.99055;241549746.90072;15.63247;284.99022;0.01800;978.14845;14.55069;28.19607;0.00283;169.17643;-1.08178;-256.79415;-0.01517;-808.97203;0.00000;0.00000;0.00000;0.00000
4.57972;1.36244;26317.08604;578390.27298;243454642.14214;15.39039;302.62257;0.01800;1027.44668;15.33235;29.71077;0.00272;178.26463;-0.05803;-272.91180;-0.01528;-849.18205;0.00000;0.00000;0.00000;0.00000
4.70588;0.37862;30408.65795;606080.09884;241527435.61293;16.16054;343.27579;0.01800;1136.27061;13.11939;25.42253;0.00244;152.53520;-3.04115;-317.85326;-0.01556;-983.73542;0.00000;0.00000;0.00000;0.00000
4.61758;1.51630;29325.41840;620241.76353;236037099.69775;16.51781;332.68042;0.01800;1099.77887;15.82705;30.66939;0.00262;184.01635;-0.69076;-302.01103;-0.01538;-915.76252;0.00000;0.00000;0.00000;0.00000
4.65170;0.81471;28725.43535;576281.94830;240057127.95441;15.36398;326.75995;0.01800;1088.60497;14.10480;27.33205;0.00255;163.99228;-1.25918;-299.42790;-0.01545;-924.61269;0.00000;0.00000;0.00000;0.00000
4.53036;0.42494;32868.07499;633672.51602;257689281.85728;16.90737;366.88391;0.01800;1223.85392;12.78599;24.77648;0.00227;148.65887;-4.12138;-342.10743;-0.01573;-1075.19505;0.00000;0.00000;0.00000;0.00000
4.82810;2.07256;29383.29913;648292.56270;249476220.85956;17.24893;333.24961;0.01800;1118.55530;17.80557;34.50333;0.00281;207.01998;0.55665;-298.74628;-0.01519;-911.53532;1.00000;0.00000;0.00000;0.00000
4.63381;0.58090;24852.30378;609685.54146;252457844.02957;16.18124;287.65033;0.01800;999.12870;13.45537;26.07359;0.00270;156.44153;-2.72587;-261.57674;-0.01530;-842.68717;0.00000;0.00000;0.00000;0.00000
4.15859;0.74308;31832.10420;586299.99895;252996106.67953;15.65697;357.01536;0.01800;1189.66825;12.64763;24.50836;0.00217;147.05018;-3.00934;-332.50700;-0.01583;-1042.61807;0.00000;0.00000;0.00000;0.00000
5.25142;1.09992;31364.25080;628226.48669;242752451.87115;16.74938;352.52247;0.01800;1163.83076;16.38816;31.75670;0.00279;190.54018;-0.36122;-320.76577;-0.01521;-973.29058;0.00000;0.00000;0.00000;0.00000
4.47504;1.41341;20835.06796;600210.60924;242104646.52201;15.86077;245.45608;0.01800;876.60780;15.19378;29.44224;0.00300;176.65342;-0.66699;-216.01384;-0.01500;-699.95438;0.00000;0.00000;0.00000;0.00000
4.93232;0.43246;28265.38384;598465.75155;254118176.49719;15.93753;322.19522;0.01800;1094.08971;13.84258;26.82392;0.00266;160.94351;-2.09494;-295.37130;-0.01534;-933.14619;0.00000;0.00000;0.00000;0.00000
3.77573;0.92008;16281.49285;606555.86916;242601634.55437;15.89067;195.62215;0.01800;753.38670;12.11645;23.47906;0.00281;140.87434;-3.77422;-172.14310;-0.01519;-612.51236;0.00000;0.00000;0.00000;0.00000
5.65863;0.93399;32803.15117;616524.42043;240474355.48208;16.45787;366.26869;0.01800;1200.05289;17.01072;32.96309;0.00290;197.77852;0.55285;-333.30560;-0.01510;-1002.27436;1.00000;0.00000;0.00000;0.00000
5.48485;0.56083;24436.87545;578885.85011;240226390.80629;15.37694;283.36388;0.01800;972.17279;15.59947;30.22839;0.00320;181.37034;0.22254;-253.13549;-0.01480;-790.80246;1.00000;0.00000;0.00000;0.00000
